,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
13183,0,0.144171166,44,0,0.155565358,6800.0,4,0,1,0,0.0
13184,0,0.162917525,49,0,0.09321733,5631.0,19,0,0,0,0.0
13185,0,0.089037626,64,0,1538.0,0.17,8,0,1,0,0.0
13186,0,0.0,77,0,0.335657834,2150.0,8,0,0,0,0.0
13187,0,0.189774148,49,1,0.627062156,6000.0,17,0,2,0,1.0
13188,0,0.275403327,50,0,0.384306054,9200.0,8,0,1,0,0.0
13189,1,0.988004798,31,2,0.996498788,3712.0,7,7,2,2,1.0
13190,0,0.391433086,44,0,0.427503116,4813.0,10,0,1,0,2.0
13191,0,0.055681991,40,0,0.261772674,7750.0,10,0,2,0,3.0
13192,0,0.094545051,85,0,0.0074206,3368.0,4,0,0,0,0.0
13193,0,0.007440255,41,0,0.109648392,6000.0,5,0,0,1,0.0
13194,0,0.078194328,39,0,0.229764564,5818.0,8,0,1,1,1.0
13195,0,0.0,80,0,0.0,7020.232142857143,2,0,0,0,0.0
13196,0,0.016790967,29,0,0.236339405,2250.0,8,0,0,1,1.0
13197,0,0.508089524,52,1,0.367642495,9666.0,9,0,1,0,2.0
13198,0,0.200639434,40,0,0.200326619,5510.0,8,0,2,0,0.0
13199,0,0.026989958,81,1,51.0,0.14,8,0,0,0,0.0
13200,0,0.554722639,47,0,1.106167846,988.0,11,0,1,0,0.0
13201,0,0.067300079,72,0,0.027189124,2500.0,4,0,0,0,0.0
13202,0,0.114980908,51,0,0.041424626,10500.0,9,0,0,0,1.0
13203,0,0.564870259,27,0,0.003634711,2200.0,1,0,0,0,1.0
13204,0,0.123126515,62,0,0.419510514,2900.0,13,0,2,0,1.0
13205,0,0.744426798,31,1,0.203918433,2500.0,5,0,0,0,3.0
13206,0,0.992234869,47,4,0.175962369,10416.0,4,0,2,1,4.0
13207,0,0.009637781,79,0,0.159210197,4000.0,16,0,0,0,0.0
13208,1,0.817204301,36,2,0.276831976,1350.0,9,0,0,0,1.0
13209,0,0.908193238,55,1,0.141847011,4666.0,9,0,0,2,0.0
13210,0,0.20413004,59,0,0.444759207,6000.0,10,0,2,0,0.0
13211,0,0.05355258,84,0,0.023990404,2500.0,1,0,0,0,0.0
13212,0,0.854858057,41,0,372.0,0.6,5,0,0,0,0.0
13213,0,0.523676746,58,0,0.108925426,3405.0,7,0,0,0,1.0
13214,0,0.705465223,40,1,0.62391087,7000.0,14,0,1,0,2.0
13215,0,0.871550904,33,1,0.110296568,3000.0,3,0,0,1,0.0
13216,1,0.961129859,30,1,1343.0,4.34,4,1,0,0,3.0
13217,0,0.602679464,44,0,0.060286801,3416.0,3,0,0,0,0.0
13218,0,0.0,64,0,0.433193965,5500.0,4,0,1,0,0.0
13219,0,0.009657005,78,0,0.229406803,3556.0,14,0,2,0,0.0
13220,0,0.823188742,47,0,0.475420763,6000.0,6,0,1,0,1.0
13221,0,0.017236454,43,0,0.787489289,3500.0,7,0,2,0,2.0
13222,0,0.030031289,81,0,0.013493253,2000.0,5,0,0,0,0.0
13223,0,0.20093553,56,0,0.364568499,3510.0,7,0,0,0,0.0
13224,0,0.06659788,53,0,0.450531139,4800.0,9,0,1,0,0.0
13225,0,0.131281853,60,0,1016.0,0.45,15,0,1,0,0.0
13226,0,0.051336076,57,2,0.317736453,5000.0,7,0,1,0,1.0
13227,0,0.108877665,33,0,0.408318336,5000.0,10,0,1,0,3.0
13228,0,0.016049198,29,0,0.137562604,2994.0,3,0,0,0,2.0
13229,0,0.145245461,46,0,0.540239373,2422.0,14,0,1,0,3.0
13230,0,0.112691423,72,0,430.0,120.17,21,0,0,0,0.0
13231,0,0.030115579,85,0,0.019989479,1900.0,8,0,0,0,0.0
13232,0,0.270838721,46,0,0.340667875,7725.0,6,0,2,0,3.0
13233,0,0.018645962,72,0,9.0,484.68,1,0,0,0,0.0
13234,0,0.101814623,37,0,1.369144285,1600.0,10,0,1,0,2.0
13235,0,0.004275567,25,0,0.000548246,1823.0,4,0,0,0,0.0
13236,0,0.989001571,52,0,0.04169177,8298.0,13,0,0,0,0.0
13237,0,0.748408525,37,0,0.448312801,5600.0,11,0,0,0,0.0
13238,0,0.810012257,43,0,0.121751825,6849.0,4,0,0,0,4.0
13239,0,0.223163343,29,0,0.225948639,5217.0,12,0,2,0,0.0
13240,0,0.0,38,0,0.776716207,2825.0,6,0,1,0,0.0
13241,0,0.304455689,56,0,3487.0,0.1,14,0,1,0,1.0
13242,0,0.814742207,62,1,0.506853227,3501.0,5,0,1,0,1.0
13243,1,0.9999999,50,1,0.7808,3749.0,3,3,2,0,0.0
13244,0,0.262571318,43,0,0.326834146,8000.0,10,0,1,0,1.0
13245,0,0.840013567,67,0,0.961012996,3000.0,7,0,0,0,0.0
13246,0,0.248526153,70,0,0.550414167,3500.0,11,0,1,0,0.0
13247,0,0.260423361,43,0,0.323950162,6500.0,8,0,0,0,0.0
13248,0,0.051590224,38,0,0.397028814,12250.0,8,0,3,0,3.0
13249,0,0.240940908,46,0,0.105523205,5666.0,4,0,0,0,0.0
13250,0,0.054942237,47,0,0.1648032,11000.0,21,0,1,0,4.0
13251,0,0.198853153,57,0,0.736708459,6300.0,13,0,2,0,0.0
13252,0,0.802079924,44,0,0.226835964,2913.0,3,0,0,0,2.0
13253,0,0.005360334,60,1,0.000677851,5900.0,4,0,0,0,0.0
13254,0,0.421713346,48,0,0.469419556,7700.0,17,0,1,0,2.0
13255,0,0.106303086,53,0,0.622212693,4663.0,7,0,2,0,0.0
13256,0,0.0,37,0,0.321564555,8666.0,7,0,2,0,1.0
13257,0,0.246318843,56,0,0.212526218,20500.0,6,0,1,0,1.0
13258,0,0.129572254,65,0,0.537125061,6100.0,23,0,1,0,2.0
13259,0,0.0,51,0,0.234785829,8100.0,2,0,1,0,2.0
13260,0,0.785606325,28,0,0.236503856,3500.0,8,0,0,0,0.0
13261,0,0.139986001,69,0,0.010180893,11000.0,3,0,0,0,1.0
13262,1,0.565020677,49,0,0.93119077,2426.0,9,0,2,0,1.0
13263,0,0.131578523,57,0,0.119981541,6500.0,8,0,0,0,0.0
13264,0,0.814167675,62,0,0.20140939,10500.0,5,0,0,0,0.0
13265,0,0.003658358,63,0,1056.0,0.31,6,0,1,0,0.0
13266,0,0.32010514,53,0,0.049824995,9713.0,9,0,0,0,1.0
13267,0,0.110180471,54,0,0.037443111,4833.0,4,0,0,0,2.0
13268,0,0.000569772,55,0,716.0,0.64,16,0,1,0,0.0
13269,0,0.007945379,79,0,264.0,2.06,5,0,1,0,0.0
13270,0,0.045915391,45,0,0.273901135,7666.0,4,0,1,0,0.0
13271,0,0.310684466,39,0,0.249804365,11500.0,16,0,1,0,0.0
13272,0,0.115224041,59,0,2526.0,0.0,21,0,2,0,0.0
13273,0,0.264347131,70,0,0.268747714,8200.0,8,0,1,0,0.0
13274,0,0.014061424,51,0,2358.0,0.18,6,0,2,0,0.0
13275,0,0.9999999,40,0,0.00428449,3500.0,0,0,0,0,4.0
13276,1,0.9999999,50,1,0.275301958,2400.0,2,2,0,0,0.0
13277,0,0.088657708,78,0,0.63142992,2118.0,16,0,2,0,0.0
13278,0,0.004638824,69,0,0.001785395,5600.0,7,0,0,0,2.0
13279,0,0.0,59,0,1226.0,0.19,8,0,1,0,0.0
13280,0,0.464866336,28,0,0.12963379,4450.0,6,0,0,0,2.0
13281,0,0.127395166,50,0,0.36166496,16600.0,17,0,4,0,0.0
13282,0,0.259403372,49,0,209.0,0.41,9,1,0,0,0.0
13283,0,0.499571453,30,0,0.545429439,3620.0,10,0,2,0,0.0
13284,0,0.009228033,81,0,0.002598246,6157.0,5,0,0,0,0.0
13285,0,0.0,41,0,0.0,1800.0,5,0,0,0,0.0
13286,0,0.474323732,35,0,0.430883987,6300.0,7,0,2,0,1.0
13287,0,0.052468249,51,0,0.538227045,8200.0,6,0,2,0,1.0
13288,0,0.120554965,44,4,0.214666667,7499.0,10,0,1,0,2.0
13289,0,0.012048585,57,0,0.01614143,1300.0,5,0,0,0,2.0
13290,1,0.9999999,28,2,0.270331667,2200.0,7,1,0,0,0.0
13291,0,0.371739754,58,0,0.080833865,4700.0,8,0,0,0,0.0
13292,0,0.920673884,34,0,0.489486732,10890.0,10,0,3,0,2.0
13293,0,0.025230898,62,0,0.290332236,10022.0,7,0,1,0,0.0
13294,0,0.018352251,79,0,1402.0,0.0,11,0,1,0,0.0
13295,0,0.02156428,58,0,14.0,216.24,1,0,0,0,0.0
13296,0,1.008907471,49,0,0.154613774,16233.0,7,0,1,0,3.0
13297,0,0.878081279,34,0,0.079944866,1450.0,6,0,0,0,0.0
13298,0,0.032647926,40,0,1.120751699,2500.0,5,0,1,0,2.0
13299,0,0.9999999,71,0,1664.0,0.0,7,0,1,0,0.0
13300,0,0.26999451,51,1,0.690342625,11586.0,17,1,3,0,1.0
13301,0,0.363108275,50,0,0.306719586,10833.0,9,0,1,0,0.0
13302,0,0.000391287,39,0,0.0,6777.363333333334,4,0,0,0,0.0
13303,0,0.122295933,29,0,0.694646949,4800.0,5,0,1,0,0.0
13304,0,0.0175856,84,0,15.0,477.82,8,0,0,0,0.0
13305,0,0.0,69,0,0.0,5683.0,1,0,0,0,0.0
13306,0,0.017891976,51,0,0.200638928,12833.0,6,0,1,0,0.0
13307,0,0.145023749,52,0,0.097439101,1600.0,6,0,0,0,0.0
13308,0,0.006833106,52,0,0.188127455,2290.0,9,0,0,0,0.0
13309,0,0.0,43,0,0.0,8550.0,4,0,0,0,0.0
13310,0,0.029613107,23,0,0.002143367,4198.0,5,0,0,0,0.0
13311,0,0.091339644,51,0,0.113528855,12683.0,15,0,1,0,0.0
13312,0,0.492174506,46,0,2.047024952,2083.0,8,0,1,0,2.0
13313,0,0.0,46,0,0.45556872,3375.0,10,0,1,0,1.0
13314,0,0.159969817,49,0,0.864930345,1650.0,6,0,1,0,2.0
13315,0,0.685548059,35,0,0.443756632,5653.0,7,0,1,0,1.0
13316,0,0.089443773,52,0,0.127710637,11666.0,6,0,2,0,2.0
13317,1,0.0,51,0,0.380631579,4749.0,8,0,2,0,2.0
13318,0,0.48951201,42,0,0.657186389,9844.0,7,0,1,0,4.0
13319,0,0.017507623,65,0,16.0,4.96,2,0,0,0,0.0
13320,0,0.771650055,26,1,0.045347928,2557.0,5,0,0,0,0.0
13321,0,0.83840139,51,1,0.295364238,3774.0,3,0,1,0,0.0
13322,0,0.127232872,47,1,0.34429292,5352.0,8,0,1,0,0.0
13323,0,0.856325569,58,3,0.417500333,7496.0,9,1,0,1,1.0
13324,0,0.06473529,52,0,0.26281407,11939.0,7,0,3,0,2.0
13325,0,0.0,33,0,0.464724364,3500.0,6,0,1,0,0.0
13326,0,0.033901258,55,0,0.347107438,9316.0,7,0,1,0,0.0
13327,0,0.047904192,47,0,908.0,0.18,3,0,1,0,0.0
13328,0,0.161759353,49,0,0.37183578,4700.0,7,0,1,0,0.0
13329,0,0.185413374,53,0,1889.0,0.02,5,0,1,0,1.0
13330,0,0.019318358,53,0,0.265153538,7489.0,9,0,3,0,0.0
13331,0,0.548022599,71,0,0.466186107,7629.0,8,0,1,0,0.0
13332,1,0.699255225,53,0,1135.0,4.37,10,3,0,2,0.0
13333,0,0.0,44,1,0.055648117,3000.0,4,0,0,0,0.0
13334,0,0.456648104,55,0,0.09434468,7461.0,15,0,0,0,0.0
13335,0,0.0,74,0,0.0,2146.0,3,0,0,0,0.0
13336,0,0.289757593,77,0,1.361400189,2113.0,10,0,1,0,0.0
13337,0,0.0,68,0,0.013678263,3362.0,4,0,0,0,0.0
13338,0,0.95211071,31,0,0.870784056,4565.0,12,0,1,0,0.0
13339,0,0.9999999,23,0,38.0,60.61,0,0,0,0,0.0
13340,0,0.321893372,28,0,0.302969703,10000.0,13,0,2,0,2.0
13341,0,0.059841055,52,0,0.287787885,10333.0,17,0,2,0,1.0
13342,0,0.0126286,58,0,0.124596216,4333.0,13,0,0,0,0.0
13343,0,0.793900339,45,1,0.389747034,8933.0,9,0,1,0,3.0
13344,0,0.302656824,44,0,0.440207662,5585.0,6,0,1,0,2.0
13345,0,0.494111257,53,0,1843.0,0.75,17,0,1,0,1.0
13346,0,0.00748412,64,0,0.325742849,3600.0,9,0,1,0,0.0
13347,0,0.739107612,40,0,0.476236852,5133.0,9,0,1,0,0.0
13348,0,0.522190497,58,1,1939.0,0.03,10,0,0,0,0.0
13349,0,0.038267199,58,1,0.298776098,4166.0,8,0,1,0,0.0
13350,0,0.9999999,70,0,61.0,0.22,2,0,0,0,0.0
13351,0,0.111940509,53,1,4053.0,0.01,13,0,1,0,0.0
13352,0,0.045277483,53,0,0.305010209,6366.0,22,0,2,0,1.0
13353,0,0.795068311,25,0,0.251642388,3500.0,3,0,0,0,0.0
13354,1,0.966295759,41,1,0.112338858,3800.0,4,4,0,1,3.0
13355,1,1.427145709,65,3,0.210961737,2900.0,4,0,0,1,0.0
13356,1,0.691623789,45,0,0.56922715,8500.0,17,0,4,0,1.0
13357,0,0.25243618,50,0,0.406036154,25280.0,24,0,4,0,0.0
13358,0,0.9999999,46,0,331.0,0.2,1,0,0,0,0.0
13359,0,0.397550204,27,0,0.299723757,1447.0,5,0,0,0,0.0
13360,0,0.741725827,31,0,0.921531994,2140.0,8,0,2,0,0.0
13361,0,0.75595289,55,0,3657.0,0.01,8,0,1,0,1.0
13362,0,0.071989018,49,0,1451.0,0.21,7,0,1,0,0.0
13363,0,0.0,44,1,575.0,0.01,2,0,0,0,0.0
13364,0,0.088717112,73,0,0.550847458,4011.0,4,0,1,0,0.0
13365,0,0.526683069,76,0,0.104138979,10533.0,5,0,0,0,1.0
13366,0,0.174143244,43,0,0.383646076,7300.0,12,0,2,0,4.0
13367,0,0.257157837,70,0,0.601638505,3905.0,9,0,1,0,0.0
13368,0,0.999939748,28,1,1347.0,0.15,8,0,0,0,0.0
13369,0,0.610986943,50,0,0.066381156,2334.0,8,1,0,0,1.0
13370,0,0.015340749,73,0,337.0,0.09,4,0,0,0,0.0
13371,0,0.9999999,62,0,0.0,3453.0,0,0,0,0,0.0
13372,1,0.122707297,32,0,0.390742872,7820.0,16,0,2,0,1.0
13373,0,0.016352573,71,0,0.105463787,10230.0,12,0,1,0,0.0
13374,0,0.079361085,63,0,141.0,0.31,6,0,0,0,1.0
13375,0,0.015118699,76,0,0.170523041,5142.0,10,0,1,0,1.0
13376,0,0.003695492,59,0,13.0,385.38,3,0,0,0,0.0
13377,0,0.751532237,55,0,0.502149483,13258.0,17,0,2,0,0.0
13378,0,0.021871813,56,0,0.190924822,5200.0,7,0,1,0,0.0
13379,0,0.283711855,33,0,0.119868251,8500.0,11,0,0,0,0.0
13380,0,0.030904714,47,0,0.407008086,11500.0,7,0,2,0,1.0
13381,0,0.108975055,31,0,0.322782481,8150.0,15,0,2,0,1.0
13382,0,0.0,46,0,0.351190837,16500.0,5,0,2,0,0.0
13383,0,0.176776695,39,0,0.647600446,3583.0,12,0,2,0,0.0
13384,0,0.9999999,24,0,0.003998001,2000.0,4,0,0,0,0.0
13385,0,0.64823451,46,0,1.374787053,1760.0,13,0,1,0,1.0
13386,0,0.106114602,47,0,2305.0,0.16,15,0,1,0,4.0
13387,0,0.059997842,49,0,2454.0,0.0,4,0,1,0,0.0
13388,0,0.77252847,49,0,0.446017446,13985.0,15,0,1,0,0.0
13389,0,0.053218034,66,0,1486.0,0.29,9,0,1,0,2.0
13390,0,0.16857345,65,0,3168.0,0.08,11,0,1,0,2.0
13391,0,0.198180182,31,0,0.268437412,3538.0,7,0,1,0,0.0
13392,0,0.865115434,47,2,0.474613342,6400.0,3,0,2,0,0.0
13393,0,0.000602003,69,0,3.312134218,2562.0,28,0,1,0,0.0
13394,0,0.038927703,31,0,0.273481058,6994.0,4,0,2,0,0.0
13395,1,0.577919961,41,0,1.23939171,8153.0,15,0,4,0,0.0
13396,0,0.9999999,49,0,0.112720403,3175.0,2,0,0,0,2.0
13397,0,0.051437996,51,0,836.0,0.57,5,0,1,0,0.0
13398,0,0.897237033,27,2,0.242503945,1900.0,4,0,0,0,4.0
13399,1,0.96969112,50,1,0.469316335,8000.0,8,0,2,0,3.0
13400,0,0.846088762,71,0,0.413891532,1050.0,4,0,0,0,0.0
13401,0,0.9999999,44,1,0.063511831,8029.0,1,1,0,0,2.0
13402,0,0.148463367,60,0,0.402708624,5020.0,13,0,1,0,0.0
13403,0,0.139827433,75,0,0.194361128,1666.0,5,0,0,0,0.0
13404,0,0.028848558,26,0,0.011103854,1530.0,9,0,0,0,0.0
13405,0,0.888548194,44,0,1.320271891,2500.0,10,0,2,0,0.0
13406,1,0.9999999,36,6,0.8007998,4000.0,3,1,2,1,1.0
13407,0,0.028229872,85,0,1.023313905,1200.0,12,0,1,0,0.0
13408,0,0.0,47,0,2066.0,0.5,4,0,2,0,0.0
13409,0,0.083810055,32,0,0.517461238,6900.0,12,0,2,0,0.0
13410,0,0.005405319,41,0,0.320642867,7590.0,12,0,1,0,0.0
13411,0,1.23180593,66,0,1.603221704,2358.0,5,0,2,0,0.0
13412,0,0.011191013,47,0,0.857485693,5416.0,11,0,3,0,2.0
13413,0,0.024568587,49,0,0.00823391,5950.0,7,0,0,0,0.0
13414,0,0.045474267,34,0,0.006640106,9788.0,7,0,0,0,1.0
13415,0,0.336755441,33,0,0.260184152,7167.0,4,0,1,0,2.0
13416,0,0.101166203,58,0,0.200170843,10535.0,5,0,1,0,1.0
13417,0,0.15650149,58,0,0.584263393,3583.0,23,0,2,0,0.0
13418,0,0.990933938,57,0,0.836081959,2000.0,7,0,1,0,0.0
13419,0,0.024534818,45,0,0.282101549,5100.0,4,0,1,0,0.0
13420,0,0.019550222,42,0,0.001749781,8000.0,2,0,0,0,0.0
13421,0,0.005215584,41,0,0.275600393,11200.0,10,0,2,0,2.0
13422,0,0.432359766,60,1,0.375406148,4000.0,6,0,1,1,0.0
13423,0,0.006316849,55,0,0.078118025,11200.0,17,0,0,0,1.0
13424,0,0.011534025,23,0,0.161935226,2500.0,6,0,0,0,0.0
13425,0,0.209866866,55,0,0.658263836,5275.0,15,0,3,0,2.0
13426,0,0.051732798,66,0,0.4204788,17334.0,10,0,5,0,0.0
13427,0,0.060899693,70,0,0.023068051,4334.0,5,0,0,0,0.0
13428,0,0.001806345,72,0,0.001090711,5500.0,16,0,0,0,0.0
13429,1,0.578609494,47,0,0.697976129,1926.0,13,0,0,0,0.0
13430,0,0.155137945,23,0,0.005142269,2916.0,2,0,0,0,1.0
13431,0,1.045358186,48,1,0.569383732,11666.0,4,0,2,0,3.0
13432,0,0.446369087,30,0,52.0,7.5,8,0,0,0,0.0
13433,0,0.297457203,59,0,4223.0,0.23,19,0,4,0,0.0
13434,1,0.785375811,54,0,1.09343332,4933.0,14,0,2,0,2.0
13435,0,0.032951335,58,0,0.012078301,2400.0,6,0,0,0,0.0
13436,0,0.01884328,71,0,0.210232285,3400.0,8,0,1,0,0.0
13437,0,0.088393767,59,0,2353.0,0.19,9,0,2,0,0.0
13438,0,0.030851326,52,0,0.189648997,5583.0,10,0,1,0,0.0
13439,0,0.134586864,52,0,3050.0,0.29,12,0,2,0,0.0
13440,0,0.0,41,0,0.489206998,4400.0,7,0,1,1,2.0
13441,1,0.9999999,49,0,0.719385934,2800.0,5,0,2,0,0.0
13442,0,0.393835333,62,0,0.401963458,11000.0,17,0,1,0,1.0
13443,0,0.150726278,63,0,0.349860056,2500.0,5,0,1,0,1.0
13444,0,0.319779462,32,0,1.247340213,12500.0,12,0,8,0,0.0
13445,0,0.047809708,85,0,73.0,0.12,5,0,0,0,0.0
13446,0,0.014249555,60,0,5852.0,0.06,7,0,2,0,0.0
13447,0,0.007019691,68,0,1390.0,0.09,17,0,1,0,0.0
13448,0,0.272523317,55,0,0.633878505,4279.0,8,0,1,0,1.0
13449,0,0.561199001,24,0,0.095619988,1620.0,3,0,0,0,0.0
13450,0,0.864673184,49,0,0.405288318,6693.0,9,0,1,0,0.0
13451,0,0.016660634,65,0,0.6161272,3521.0,10,0,1,0,0.0
13452,0,0.260387387,36,0,0.222129645,6000.0,8,0,0,0,2.0
13453,0,0.06374708,50,0,0.043582567,2500.0,13,0,0,0,1.0
13454,0,0.9999999,34,0,0.00371402,4307.0,1,0,0,0,1.0
13455,0,0.028926323,82,0,65.0,1372.48,8,0,0,0,0.0
13456,0,0.064499152,83,0,0.012794882,2500.0,3,0,0,0,0.0
13457,0,0.9999999,69,0,1.0,929.16,2,0,0,0,0.0
13458,0,0.11105397,56,0,0.075578239,9208.0,10,0,0,0,0.0
13459,0,0.211856051,62,0,0.425059666,4189.0,10,0,1,0,0.0
13460,0,0.513548645,50,0,154.0,0.31,3,0,0,0,0.0
13461,0,0.200307282,66,0,0.279737681,43000.0,28,0,6,0,1.0
13462,0,0.548934432,57,0,0.665439243,5702.0,16,0,3,0,0.0
13463,0,0.9999999,39,0,0.318312113,15000.0,6,0,2,0,3.0
13464,0,0.310707348,32,3,0.303739252,5000.0,6,0,0,1,0.0
13465,0,0.216768127,38,0,0.229028783,6496.0,5,0,1,0,2.0
13466,0,0.001403421,66,0,0.121587841,10000.0,16,0,1,0,0.0
13467,0,0.164902925,40,0,0.329387003,3800.0,6,0,1,0,0.0
13468,0,0.193812983,51,0,3859.0,0.0,7,0,1,0,0.0
13469,0,0.013984279,60,0,0.375633375,8880.0,17,0,2,0,2.0
13470,0,0.075492958,40,0,0.055662956,15000.0,6,0,0,0,0.0
13471,0,0.005099898,62,0,7.0,461.44,3,0,0,0,0.0
13472,0,0.036225732,60,0,0.029857992,8238.0,5,0,1,0,0.0
13473,0,0.318250308,28,0,0.528453891,5833.0,9,0,2,0,0.0
13474,0,0.015968064,22,0,0.0,929.0,1,0,0,0,0.0
13475,1,0.9999999,41,0,0.20472837,3975.0,5,0,0,0,2.0
13476,0,0.261925164,33,0,0.548387097,2603.0,9,0,1,1,1.0
13477,0,0.386782388,57,0,0.518355019,4303.0,13,0,1,0,0.0
13478,1,0.950585547,41,2,0.32111476,11266.0,6,1,1,0,0.0
13479,0,0.001949968,70,0,2.55,519.0,13,0,1,0,0.0
13480,0,0.152415005,38,0,0.390374332,4113.0,4,0,1,0,0.0
13481,0,0.0,27,0,0.233906437,2500.0,5,0,0,0,1.0
13482,0,0.126996152,46,0,0.019997059,6800.0,7,0,0,0,0.0
13483,0,0.939382577,37,0,0.047377327,4727.0,2,0,0,0,2.0
13484,0,0.018879407,41,0,39.0,65.06,15,0,0,0,0.0
13485,0,0.02279886,29,0,0.004587156,2833.0,3,0,0,0,0.0
13486,0,0.026544712,59,0,480.0,0.56,15,0,1,0,0.0
13487,0,0.237288136,49,0,0.305275186,5250.0,5,0,2,0,1.0
13488,0,0.260417933,45,0,0.228227258,21666.0,20,0,2,0,3.0
13489,0,0.289746298,40,0,0.124975005,5000.0,8,0,1,0,0.0
13490,0,0.027915051,47,0,0.595847195,8716.0,15,0,2,0,1.0
13491,0,0.01789811,57,0,0.191287308,6633.0,5,0,1,0,0.0
13492,0,0.123431961,73,0,0.926514544,13716.0,32,0,3,0,0.0
13493,0,0.187448084,83,0,1754.0,0.53,18,0,1,0,0.0
13494,0,0.883411741,29,0,0.523553163,5200.0,13,0,1,0,1.0
13495,0,0.102148723,64,0,0.092421269,10700.0,9,0,1,0,0.0
13496,0,0.006325949,81,0,0.002915452,2400.0,6,1,0,0,0.0
13497,0,0.059995385,62,0,0.004258471,5400.0,2,0,0,0,0.0
13498,0,0.019760964,81,0,0.003748828,3200.0,4,0,0,0,0.0
13499,0,0.197155114,55,0,0.350909939,15000.0,13,0,2,0,0.0
13500,0,0.000212259,63,0,908.0,0.27,6,0,1,0,0.0
13501,0,0.286201559,62,1,0.525353521,7000.0,12,1,2,0,0.0
13502,0,0.141278116,38,0,0.391339129,18750.0,11,0,3,0,4.0
13503,0,0.002741847,50,0,0.093881224,3333.0,5,0,0,0,0.0
13504,0,0.052537701,68,0,560.0,0.01,2,0,0,0,0.0
13505,1,1.444555445,24,2,0.329177057,1603.0,7,6,0,1,0.0
13506,0,0.543340538,47,0,0.149738696,4400.0,11,0,0,0,2.0
13507,0,0.888058723,27,0,0.219728949,4500.0,10,0,0,0,1.0
13508,0,0.028565714,85,0,0.004544628,5500.0,3,0,0,0,0.0
13509,0,0.783345574,59,1,0.327425585,4400.0,10,0,0,0,1.0
13510,0,0.9999999,33,0,1.087982404,5000.0,5,0,4,0,0.0
13511,0,0.644233894,50,1,0.35304906,4361.0,9,0,1,0,2.0
13512,0,0.020866627,71,0,0.072265067,3500.0,4,0,0,0,0.0
13513,0,0.05537093,59,0,0.437051694,4042.0,11,0,2,0,0.0
13514,0,0.322875573,59,0,0.606969437,3500.0,14,0,1,0,0.0
13515,1,0.988204456,46,0,0.051937611,6218.0,7,0,0,0,1.0
13516,0,0.014571972,56,0,0.408858302,17000.0,10,0,3,0,0.0
13517,0,0.19314299,62,0,0.532718894,3254.0,6,0,1,0,3.0
13518,0,0.9999999,54,0,0.409192325,2240.0,6,0,1,0,1.0
13519,0,0.093563548,41,0,0.016522423,5083.0,3,0,0,0,2.0
13520,0,0.0,45,1,0.133716571,4000.0,2,0,0,1,3.0
13521,0,0.063478871,60,0,72.0,0.49,4,0,0,0,0.0
13522,0,0.9999999,53,1,0.218541709,4950.0,3,3,1,0,2.0
13523,0,0.133030919,53,0,0.251948665,12700.0,14,0,3,0,3.0
13524,0,0.075827281,79,0,0.037048148,6666.0,9,0,1,0,0.0
13525,0,0.274715661,34,0,0.222694326,4000.0,9,0,0,0,5.0
13526,0,0.254776219,47,0,0.475972002,17000.0,14,0,3,0,3.0
13527,0,0.0,57,0,0.240663281,6693.0,8,0,1,0,0.0
13528,0,0.021533657,66,0,0.270169632,7250.0,6,0,1,0,0.0
13529,0,0.368754382,79,0,0.633436259,6800.0,13,0,2,0,0.0
13530,1,0.9999999,50,1,758.0,8.09,2,6,0,0,0.0
13531,0,0.183321112,39,0,775.0,0.01,4,0,0,0,0.0
13532,0,0.9999999,63,0,26.0,95.51,1,0,0,0,0.0
13533,0,0.022143513,62,0,0.399288968,9000.0,51,0,2,0,0.0
13534,0,0.665092409,45,0,0.470468432,5400.0,9,0,2,0,5.0
13535,0,0.249221978,34,0,0.054054054,2700.0,3,0,0,0,0.0
13536,0,0.369949033,42,0,3373.0,0.04,6,0,2,0,0.0
13537,0,0.080094886,52,0,0.027192749,3750.0,11,0,0,0,0.0
13538,0,0.124392187,31,0,2634.0,0.05,10,0,1,0,0.0
13539,0,0.0,82,0,48.0,0.14,2,0,0,0,0.0
13540,0,0.002701297,51,0,0.371792878,6430.0,7,0,1,0,4.0
13541,0,0.213002974,57,0,0.384130793,20000.0,10,0,1,0,2.0
13542,0,0.0,87,0,0.0,5299.0,5,0,0,0,0.0
13543,1,0.032101627,66,0,0.372868954,13666.0,7,1,1,0,1.0
13544,0,0.000833321,62,0,0.4088432,8073.0,16,0,3,0,3.0
13545,0,0.939290532,35,1,789.0,0.05,6,0,0,0,0.0
13546,0,0.064261186,48,0,0.394972386,5250.0,14,0,3,0,4.0
13547,0,0.011448317,63,0,0.496354926,4800.0,7,0,1,0,0.0
13548,1,1.224775225,37,4,1921.0,0.21,9,2,1,3,0.0
13549,1,0.865913409,32,3,0.190106993,6448.0,11,0,0,1,4.0
13550,0,0.053210509,80,0,0.01270616,11883.0,7,1,0,0,0.0
13551,0,0.266671318,55,0,0.361358709,4150.0,13,0,1,0,1.0
13552,0,0.091238595,59,0,1461.0,0.52,11,0,2,0,0.0
